create_dt,supplier_id,city_id,fee_per_user_label,order_shuliang_label,active_label,create_day_label
2015/12/28,3893,1,20-25yuan,200-500order,high,3-7day
2015/12/28,3897,1,25-30yuan,200-500order,high,15-30day
2015/12/28,3956,1,25-30yuan,100-200order,high,15-30day
2015/12/28,3962,5,40+yuan,50-100order,high,30+day
2015/12/28,3963,1,20-25yuan,100-200order,low,15-30day
2015/12/28,3975,1,25-30yuan,500+order,high,15-30day
2015/12/28,3978,5,30-35yuan,500+order,high,15-30day
2015/12/28,4014,5,30-35yuan,500+order,high,30+day
2015/12/28,4018,1,35-40yuan,200-500order,high,30+day
2015/12/28,4030,2,25-30yuan,200-500order,low,7-15day
2015/12/28,4038,5,30-35yuan,500+order,high,30+day
2015/12/28,4043,1,25-30yuan,200-500order,high,7-15day
2015/12/28,4057,6,25-30yuan,10-50order,low,7-15day
2015/12/28,4058,1,25-30yuan,100-200order,high,15-30day
2015/12/28,4060,1,25-30yuan,10-50order,low,7-15day
2015/12/28,4097,5,25-30yuan,500+order,high,30+day
2015/12/28,4105,1,25-30yuan,100-200order,high,15-30day
2015/12/28,4107,5,30-35yuan,500+order,high,30+day
2015/12/28,4109,5,30-35yuan,500+order,high,30+day
2015/12/28,4122,5,35-40yuan,500+order,high,30+day
2015/12/28,4124,5,30-35yuan,200-500order,high,30+day
2015/12/28,4130,1,25-30yuan,500+order,high,15-30day
2015/12/28,4137,1,25-30yuan,100-200order,high,15-30day
2015/12/28,4138,1,40+yuan,200-500order,high,30+day
2015/12/28,4148,1,25-30yuan,100-200order,low,15-30day
2015/12/28,4173,5,20-25yuan,100-200order,high,0-3day
2015/12/28,4225,1,25-30yuan,10-50order,high,0-3day
2015/12/28,4232,2,30-35yuan,200-500order,high,15-30day
2015/12/28,4245,2,25-30yuan,10-50order,low,15-30day
2015/12/28,4250,1,30-35yuan,200-500order,high,30+day
2015/12/28,4251,5,25-30yuan,500+order,high,15-30day
2015/12/28,4258,1,35-40yuan,100-200order,low,30+day
2015/12/28,4260,5,25-30yuan,500+order,high,30+day
2015/12/28,4262,4,25-30yuan,100-200order,low,15-30day
2015/12/28,4264,4,25-30yuan,50-100order,low,15-30day
2015/12/28,4265,5,30-35yuan,500+order,high,30+day
2015/12/28,4271,1,30-35yuan,100-200order,low,30+day
2015/12/28,4274,1,20-25yuan,200-500order,high,15-30day
2015/12/28,4279,1,20-25yuan,200-500order,high,15-30day
2015/12/28,4293,5,30-35yuan,100-200order,high,30+day
2015/12/28,4317,2,30-35yuan,50-100order,low,15-30day
2015/12/28,4329,11,20-25yuan,500+order,high,15-30day
2015/12/28,4336,1,30-35yuan,200-500order,high,15-30day
2015/12/28,4347,11,25-30yuan,500+order,high,15-30day
2015/12/28,4395,1,25-30yuan,200-500order,high,15-30day
2015/12/28,4397,2,30-35yuan,500+order,high,15-30day
2015/12/28,4408,4,25-30yuan,200-500order,high,15-30day
2015/12/28,4411,5,35-40yuan,500+order,high,30+day
2015/12/28,4421,1,25-30yuan,500+order,high,30+day
2015/12/28,4426,2,30-35yuan,200-500order,low,15-30day
2015/12/28,4439,1,25-30yuan,500+order,high,15-30day
2015/12/28,4442,11,25-30yuan,200-500order,high,15-30day
2015/12/28,4443,4,25-30yuan,500+order,high,15-30day
2015/12/28,4452,1,25-30yuan,0-10order,low,15-30day
2015/12/28,4461,1,20-25yuan,200-500order,high,30+day
2015/12/28,4467,1,20-25yuan,10-50order,high,0-3day
2015/12/28,4471,1,20-25yuan,200-500order,high,30+day
2015/12/28,4484,5,35-40yuan,200-500order,high,30+day
2015/12/28,4502,5,25-30yuan,500+order,high,30+day
2015/12/28,4515,5,30-35yuan,500+order,high,30+day
2015/12/28,4516,2,30-35yuan,50-100order,high,15-30day
2015/12/28,4529,1,35-40yuan,200-500order,high,30+day
2015/12/28,4531,1,25-30yuan,50-100order,low,30+day
2015/12/28,4555,4,25-30yuan,200-500order,high,15-30day
2015/12/28,4559,5,25-30yuan,200-500order,high,30+day
2015/12/28,4560,2,25-30yuan,200-500order,low,15-30day
2015/12/28,4564,5,35-40yuan,500+order,high,30+day
2015/12/28,4575,1,40+yuan,10-50order,low,15-30day
2015/12/28,4588,2,25-30yuan,10-50order,low,15-30day
2015/12/28,4589,1,25-30yuan,200-500order,high,15-30day
2015/12/28,4590,1,20-25yuan,500+order,high,7-15day
2015/12/28,4596,6,25-30yuan,0-10order,low,15-30day
2015/12/28,4603,4,30-35yuan,500+order,high,15-30day
2015/12/28,4604,2,25-30yuan,500+order,high,15-30day
2015/12/28,4607,1,30-35yuan,100-200order,high,15-30day
2015/12/28,4620,1,30-35yuan,200-500order,high,15-30day
2015/12/28,4626,2,25-30yuan,50-100order,low,15-30day
2015/12/28,4641,1,35-40yuan,200-500order,high,15-30day
2015/12/28,4649,1,25-30yuan,200-500order,high,30+day
2015/12/28,4662,2,20-25yuan,0-10order,low,15-30day
2015/12/28,4676,5,20-25yuan,500+order,high,30+day
2015/12/28,4678,1,25-30yuan,50-100order,low,15-30day
2015/12/28,4690,11,25-30yuan,200-500order,high,15-30day
2015/12/28,4701,1,30-35yuan,500+order,high,30+day
2015/12/28,4709,5,35-40yuan,100-200order,high,15-30day
2015/12/28,4711,1,20-25yuan,200-500order,high,7-15day
2015/12/28,4718,2,40+yuan,0-10order,low,15-30day
2015/12/28,4722,2,25-30yuan,500+order,high,15-30day
2015/12/28,4725,1,25-30yuan,100-200order,high,7-15day
2015/12/28,4726,1,35-40yuan,200-500order,high,15-30day
2015/12/28,4735,6,25-30yuan,200-500order,high,15-30day
2015/12/28,4768,1,30-35yuan,500+order,high,15-30day
2015/12/28,4773,1,30-35yuan,100-200order,high,30+day
2015/12/28,4775,2,30-35yuan,200-500order,high,15-30day
2015/12/28,4779,2,30-35yuan,500+order,high,15-30day
2015/12/28,4794,1,25-30yuan,100-200order,low,30+day
2015/12/28,4828,1,30-35yuan,200-500order,high,30+day
2015/12/28,4839,1,20-25yuan,200-500order,high,15-30day
2015/12/28,4846,1,40+yuan,50-100order,low,15-30day
2015/12/28,4864,1,35-40yuan,500+order,high,30+day
2015/12/28,4865,1,40+yuan,200-500order,high,15-30day
2015/12/28,4873,1,25-30yuan,500+order,high,15-30day
2015/12/28,4874,1,35-40yuan,50-100order,low,30+day
2015/12/28,4875,1,35-40yuan,200-500order,high,7-15day
2015/12/28,4877,1,25-30yuan,500+order,high,30+day
2015/12/28,4892,1,25-30yuan,50-100order,low,15-30day
2015/12/28,4895,1,20-25yuan,200-500order,high,7-15day
2015/12/28,4902,1,30-35yuan,10-50order,low,15-30day
2015/12/28,4903,6,25-30yuan,100-200order,high,7-15day
2015/12/28,4940,1,25-30yuan,200-500order,high,30+day
2015/12/28,4959,1,25-30yuan,500+order,high,15-30day
2015/12/28,4964,1,30-35yuan,200-500order,high,7-15day
2015/12/28,4966,1,30-35yuan,10-50order,low,15-30day
2015/12/28,4969,1,30-35yuan,200-500order,high,30+day
2015/12/28,4979,1,25-30yuan,200-500order,high,15-30day
2015/12/28,4993,1,30-35yuan,500+order,high,30+day
2015/12/28,4997,1,30-35yuan,50-100order,low,15-30day
2015/12/28,5004,1,20-25yuan,200-500order,high,15-30day
2015/12/28,5011,1,20-25yuan,500+order,high,30+day
2015/12/28,5020,1,30-35yuan,500+order,high,30+day
2015/12/28,5029,2,20-25yuan,500+order,low,15-30day
2015/12/28,5032,1,30-35yuan,100-200order,low,30+day
2015/12/28,5033,11,25-30yuan,500+order,low,15-30day
2015/12/28,5043,5,25-30yuan,500+order,high,30+day
2015/12/28,5049,1,30-35yuan,0-10order,low,3-7day
2015/12/28,5050,4,30-35yuan,500+order,high,15-30day
2015/12/28,5052,1,25-30yuan,200-500order,high,15-30day
2015/12/28,5064,5,25-30yuan,500+order,high,30+day
2015/12/28,5068,5,30-35yuan,500+order,high,30+day
2015/12/28,5075,4,25-30yuan,100-200order,high,15-30day
2015/12/28,5079,4,25-30yuan,100-200order,high,7-15day
2015/12/28,5081,11,30-35yuan,200-500order,high,15-30day
2015/12/28,5085,4,30-35yuan,10-50order,low,15-30day
2015/12/28,5089,4,20-25yuan,200-500order,high,15-30day
2015/12/28,5090,5,40+yuan,200-500order,high,30+day
2015/12/28,5093,5,30-35yuan,200-500order,high,30+day
2015/12/28,5097,1,30-35yuan,10-50order,low,30+day
2015/12/28,5105,5,25-30yuan,500+order,high,30+day
2015/12/28,5107,4,25-30yuan,100-200order,high,15-30day
2015/12/28,5110,5,30-35yuan,500+order,high,30+day
2015/12/28,5129,1,25-30yuan,200-500order,high,15-30day
2015/12/28,5135,1,30-35yuan,100-200order,high,7-15day
2015/12/28,5153,2,30-35yuan,0-10order,low,15-30day
2015/12/28,5163,4,30-35yuan,500+order,high,15-30day
2015/12/28,5199,11,25-30yuan,500+order,high,15-30day
2015/12/28,5209,5,25-30yuan,500+order,high,30+day
2015/12/28,5238,2,30-35yuan,50-100order,high,3-7day
2015/12/28,5239,11,25-30yuan,100-200order,high,15-30day
2015/12/28,5254,11,20-25yuan,0-10order,low,15-30day
2015/12/28,5258,1,25-30yuan,50-100order,high,7-15day
2015/12/28,5260,1,20-25yuan,100-200order,high,15-30day
2015/12/28,5297,4,25-30yuan,500+order,high,15-30day
2015/12/28,5312,5,40+yuan,200-500order,high,30+day
2015/12/28,5333,1,25-30yuan,500+order,high,15-30day
2015/12/28,5338,6,25-30yuan,50-100order,high,15-30day
2015/12/28,5350,1,30-35yuan,10-50order,low,30+day
2015/12/28,5354,1,25-30yuan,200-500order,low,15-30day
2015/12/28,5397,2,30-35yuan,50-100order,high,7-15day
2015/12/28,5405,1,20-25yuan,0-10order,low,15-30day
2015/12/28,5409,8,25-30yuan,500+order,high,30+day
2015/12/28,5411,2,25-30yuan,500+order,high,15-30day
2015/12/28,5424,1,25-30yuan,10-50order,high,3-7day
2015/12/28,5426,1,30-35yuan,50-100order,high,7-15day
2015/12/28,5427,1,30-35yuan,200-500order,high,15-30day
2015/12/28,5430,2,30-35yuan,10-50order,low,15-30day
2015/12/28,5443,2,30-35yuan,100-200order,high,7-15day
2015/12/28,5456,1,35-40yuan,100-200order,low,15-30day
2015/12/28,5467,2,40+yuan,0-10order,low,15-30day
2015/12/28,5473,5,30-35yuan,100-200order,high,15-30day
2015/12/28,5482,5,30-35yuan,500+order,high,30+day
2015/12/28,5488,5,25-30yuan,500+order,high,30+day
2015/12/28,5500,5,25-30yuan,200-500order,high,7-15day
2015/12/28,5506,2,20-25yuan,50-100order,low,15-30day
2015/12/28,5508,1,25-30yuan,100-200order,high,15-30day
2015/12/28,5552,1,25-30yuan,50-100order,low,15-30day
2015/12/28,5563,2,30-35yuan,0-10order,low,7-15day
2015/12/28,5572,2,25-30yuan,100-200order,high,15-30day
2015/12/28,5574,1,40+yuan,100-200order,high,15-30day
2015/12/28,5582,11,30-35yuan,200-500order,high,15-30day
2015/12/28,5588,1,25-30yuan,500+order,high,15-30day
2015/12/28,5591,1,25-30yuan,200-500order,low,30+day
2015/12/28,5592,4,25-30yuan,100-200order,high,15-30day
2015/12/28,5594,2,25-30yuan,10-50order,high,3-7day
2015/12/28,5595,4,25-30yuan,500+order,high,15-30day
2015/12/28,5606,2,20-25yuan,0-10order,low,15-30day
2015/12/28,5621,2,25-30yuan,50-100order,high,7-15day
2015/12/28,5650,4,30-35yuan,500+order,high,15-30day
2015/12/28,5676,2,25-30yuan,200-500order,high,7-15day
2015/12/28,5693,2,30-35yuan,50-100order,low,15-30day
2015/12/28,5699,1,25-30yuan,50-100order,low,30+day
2015/12/28,5743,1,20-25yuan,100-200order,high,15-30day
2015/12/28,5750,1,30-35yuan,10-50order,low,15-30day
2015/12/28,5757,2,25-30yuan,10-50order,low,15-30day
2015/12/28,5765,1,25-30yuan,200-500order,high,15-30day
2015/12/28,5766,2,25-30yuan,500+order,high,15-30day
2015/12/28,5783,1,35-40yuan,100-200order,low,15-30day
2015/12/28,5802,4,25-30yuan,500+order,low,15-30day
2015/12/28,5822,2,40+yuan,50-100order,high,15-30day
2015/12/28,5835,6,20-25yuan,0-10order,low,15-30day
2015/12/28,5837,2,25-30yuan,200-500order,high,15-30day
2015/12/28,5846,2,25-30yuan,200-500order,high,15-30day
2015/12/28,5857,2,25-30yuan,100-200order,low,15-30day
2015/12/28,5871,2,25-30yuan,10-50order,low,15-30day
2015/12/28,5899,1,35-40yuan,100-200order,high,15-30day
2015/12/28,5902,1,30-35yuan,10-50order,low,15-30day
2015/12/28,5904,6,20-25yuan,10-50order,low,15-30day
2015/12/28,5923,6,25-30yuan,200-500order,high,15-30day
2015/12/28,5927,5,25-30yuan,500+order,high,30+day
2015/12/28,5928,1,30-35yuan,200-500order,high,30+day
2015/12/28,5939,5,25-30yuan,100-200order,low,30+day
2015/12/28,5947,2,30-35yuan,100-200order,low,15-30day
2015/12/28,5959,2,30-35yuan,200-500order,high,15-30day
2015/12/28,5963,2,20-25yuan,50-100order,low,15-30day
2015/12/28,5969,5,35-40yuan,500+order,high,30+day
2015/12/28,6004,5,25-30yuan,200-500order,high,30+day
2015/12/28,6011,2,20-25yuan,50-100order,low,3-7day
2015/12/28,6012,1,20-25yuan,200-500order,low,15-30day
2015/12/28,6028,3,25-30yuan,500+order,high,30+day
2015/12/28,6030,1,30-35yuan,50-100order,low,30+day
2015/12/28,6039,1,25-30yuan,200-500order,high,30+day
2015/12/28,6044,5,30-35yuan,500+order,high,30+day
2015/12/28,6045,11,20-25yuan,200-500order,high,15-30day
2015/12/28,6048,6,30-35yuan,0-10order,low,15-30day
2015/12/28,6050,6,30-35yuan,100-200order,low,15-30day
2015/12/28,6055,2,30-35yuan,10-50order,high,7-15day
2015/12/28,6067,2,30-35yuan,10-50order,low,15-30day
2015/12/28,6072,2,25-30yuan,50-100order,high,3-7day
2015/12/28,6098,1,20-25yuan,200-500order,high,15-30day
2015/12/28,6112,5,25-30yuan,200-500order,high,30+day
2015/12/28,6117,1,30-35yuan,100-200order,high,15-30day
2015/12/28,6118,1,25-30yuan,200-500order,high,15-30day
2015/12/28,6135,1,25-30yuan,10-50order,high,3-7day
2015/12/28,6142,1,25-30yuan,50-100order,low,30+day
2015/12/28,6145,2,25-30yuan,500+order,high,15-30day
2015/12/28,6146,2,30-35yuan,10-50order,high,7-15day
2015/12/28,6156,2,25-30yuan,200-500order,high,15-30day
2015/12/28,6162,2,25-30yuan,0-10order,low,15-30day
2015/12/28,6163,1,30-35yuan,200-500order,high,30+day
2015/12/28,6164,4,20-25yuan,200-500order,high,15-30day
2015/12/28,6178,2,25-30yuan,200-500order,low,15-30day
2015/12/28,6184,5,40+yuan,200-500order,high,30+day
2015/12/28,6186,1,25-30yuan,200-500order,high,15-30day
2015/12/28,6190,1,30-35yuan,50-100order,high,30+day
2015/12/28,6205,2,30-35yuan,100-200order,high,7-15day
2015/12/28,6211,1,40+yuan,0-10order,low,7-15day
2015/12/28,6224,2,30-35yuan,100-200order,high,15-30day
2015/12/28,6231,1,40+yuan,10-50order,low,15-30day
2015/12/28,6237,6,25-30yuan,50-100order,high,3-7day
2015/12/28,6245,1,40+yuan,10-50order,low,30+day
2015/12/28,6251,6,25-30yuan,100-200order,high,3-7day
2015/12/28,6279,2,30-35yuan,200-500order,high,15-30day
2015/12/28,6282,2,20-25yuan,50-100order,low,15-30day
2015/12/28,6285,2,25-30yuan,200-500order,high,15-30day
2015/12/28,6296,1,20-25yuan,200-500order,high,30+day
2015/12/28,6306,1,25-30yuan,50-100order,low,15-30day
2015/12/28,6326,11,20-25yuan,200-500order,high,15-30day
2015/12/28,6329,2,30-35yuan,200-500order,high,15-30day
2015/12/28,6363,1,25-30yuan,100-200order,low,15-30day
2015/12/28,6374,1,25-30yuan,100-200order,high,7-15day
2015/12/28,6381,1,25-30yuan,500+order,high,30+day
2015/12/28,6391,6,25-30yuan,0-10order,low,15-30day
2015/12/28,6407,1,25-30yuan,500+order,low,15-30day
2015/12/28,6409,2,20-25yuan,0-10order,low,7-15day
2015/12/28,6413,1,30-35yuan,500+order,high,15-30day
2015/12/28,6414,2,25-30yuan,500+order,high,15-30day
2015/12/28,6428,11,25-30yuan,200-500order,high,15-30day
2015/12/28,6461,1,20-25yuan,10-50order,low,15-30day
2015/12/28,6474,1,30-35yuan,100-200order,high,15-30day
2015/12/28,6485,2,20-25yuan,200-500order,high,15-30day
2015/12/28,6507,1,20-25yuan,200-500order,high,7-15day
2015/12/28,6520,1,30-35yuan,500+order,high,30+day
2015/12/28,6538,2,30-35yuan,50-100order,low,15-30day
2015/12/28,6545,1,30-35yuan,0-10order,low,15-30day
2015/12/28,6548,11,25-30yuan,200-500order,high,15-30day
2015/12/28,6552,1,25-30yuan,0-10order,high,0-3day
2015/12/28,6554,1,20-25yuan,200-500order,high,15-30day
2015/12/28,6582,2,25-30yuan,200-500order,low,15-30day
2015/12/28,6589,11,30-35yuan,200-500order,high,15-30day
2015/12/28,6591,1,25-30yuan,50-100order,high,3-7day
2015/12/28,6593,5,40+yuan,200-500order,high,15-30day
2015/12/28,6602,11,30-35yuan,500+order,high,15-30day
2015/12/28,6608,1,40+yuan,200-500order,high,30+day
2015/12/28,6622,1,30-35yuan,100-200order,high,7-15day
2015/12/28,6646,2,25-30yuan,0-10order,low,15-30day
2015/12/28,6656,2,25-30yuan,100-200order,high,15-30day
2015/12/28,6657,1,25-30yuan,200-500order,high,30+day
2015/12/28,6659,1,25-30yuan,500+order,high,15-30day
2015/12/28,6660,1,30-35yuan,100-200order,high,7-15day
2015/12/28,6662,2,30-35yuan,200-500order,high,15-30day
2015/12/28,6666,2,25-30yuan,200-500order,high,15-30day
2015/12/28,6672,4,25-30yuan,500+order,high,15-30day
2015/12/28,6683,1,25-30yuan,10-50order,high,3-7day
2015/12/28,6689,2,35-40yuan,50-100order,high,15-30day
2015/12/28,6693,2,30-35yuan,100-200order,high,15-30day
2015/12/28,6700,6,25-30yuan,200-500order,high,7-15day
2015/12/28,6716,2,30-35yuan,50-100order,low,15-30day
2015/12/28,6717,1,20-25yuan,200-500order,high,30+day
2015/12/28,6727,2,25-30yuan,50-100order,low,15-30day
2015/12/28,6767,5,25-30yuan,500+order,high,30+day
2015/12/28,6772,5,25-30yuan,500+order,high,30+day
2015/12/28,6775,15,25-30yuan,200-500order,high,15-30day
2015/12/28,6791,1,20-25yuan,10-50order,low,15-30day
2015/12/28,6794,15,25-30yuan,100-200order,high,15-30day
2015/12/28,6799,2,25-30yuan,10-50order,low,7-15day
2015/12/28,6805,11,30-35yuan,100-200order,low,15-30day
2015/12/28,6815,1,25-30yuan,0-10order,low,15-30day
2015/12/28,6816,1,25-30yuan,50-100order,high,3-7day
2015/12/28,6819,1,20-25yuan,200-500order,high,15-30day
2015/12/28,6839,2,30-35yuan,10-50order,low,15-30day
2015/12/28,6851,6,25-30yuan,500+order,high,15-30day
2015/12/28,6852,6,25-30yuan,500+order,high,15-30day
2015/12/28,6863,4,25-30yuan,200-500order,high,15-30day
2015/12/28,6865,6,25-30yuan,500+order,high,15-30day
2015/12/28,6870,1,25-30yuan,500+order,high,30+day
2015/12/28,6888,11,30-35yuan,100-200order,low,15-30day
2015/12/28,6895,4,25-30yuan,50-100order,low,15-30day
2015/12/28,6899,11,25-30yuan,200-500order,high,15-30day
2015/12/28,6904,11,25-30yuan,200-500order,low,15-30day
2015/12/28,6922,2,25-30yuan,500+order,low,15-30day
2015/12/28,6924,2,25-30yuan,200-500order,low,15-30day
2015/12/28,6930,1,25-30yuan,100-200order,high,30+day
2015/12/28,6932,1,25-30yuan,200-500order,high,15-30day
2015/12/28,6943,1,25-30yuan,200-500order,high,30+day
2015/12/28,6947,1,30-35yuan,500+order,high,15-30day
2015/12/28,6951,1,35-40yuan,10-50order,high,3-7day
2015/12/28,6957,11,20-25yuan,200-500order,high,7-15day
2015/12/28,6959,5,25-30yuan,500+order,high,30+day
2015/12/28,6963,2,20-25yuan,50-100order,high,3-7day
2015/12/28,6966,11,30-35yuan,50-100order,low,7-15day
2015/12/28,6972,2,30-35yuan,50-100order,high,15-30day
2015/12/28,6980,1,25-30yuan,10-50order,low,3-7day
2015/12/28,7008,1,25-30yuan,10-50order,high,7-15day
2015/12/28,7012,1,20-25yuan,200-500order,high,7-15day
2015/12/28,7022,1,25-30yuan,500+order,high,30+day
2015/12/28,7034,2,25-30yuan,200-500order,high,15-30day
2015/12/28,7036,1,30-35yuan,50-100order,low,15-30day
2015/12/28,7049,1,35-40yuan,10-50order,low,30+day
2015/12/28,7062,2,30-35yuan,500+order,high,15-30day
2015/12/28,7068,6,30-35yuan,10-50order,low,15-30day
2015/12/28,7082,2,30-35yuan,200-500order,high,15-30day
2015/12/28,7092,1,25-30yuan,100-200order,high,7-15day
2015/12/28,7111,1,25-30yuan,200-500order,high,15-30day
2015/12/28,7122,6,25-30yuan,200-500order,high,7-15day
2015/12/28,7143,1,25-30yuan,200-500order,high,30+day
2015/12/28,7144,1,30-35yuan,100-200order,high,15-30day
2015/12/28,7148,1,30-35yuan,200-500order,high,15-30day
2015/12/28,7164,1,25-30yuan,500+order,high,15-30day
2015/12/28,7170,2,25-30yuan,10-50order,high,3-7day
2015/12/28,7176,1,30-35yuan,200-500order,high,30+day
2015/12/28,7179,11,20-25yuan,200-500order,high,7-15day
2015/12/28,7193,1,20-25yuan,200-500order,high,30+day
2015/12/28,7220,3,25-30yuan,200-500order,high,30+day
2015/12/28,7224,14,25-30yuan,500+order,high,30+day
2015/12/28,7241,1,20-25yuan,200-500order,high,30+day
2015/12/28,7243,1,30-35yuan,10-50order,low,15-30day
2015/12/28,7249,1,25-30yuan,200-500order,high,15-30day
2015/12/28,7252,1,25-30yuan,500+order,high,30+day
2015/12/28,7253,1,25-30yuan,500+order,high,30+day
2015/12/28,7257,1,20-25yuan,200-500order,high,7-15day
2015/12/28,7264,2,40+yuan,10-50order,low,15-30day
2015/12/28,7265,2,30-35yuan,500+order,low,15-30day
2015/12/28,7286,15,35-40yuan,200-500order,high,15-30day
2015/12/28,7288,4,25-30yuan,500+order,high,15-30day
2015/12/28,7295,1,40+yuan,10-50order,low,15-30day
2015/12/28,7300,6,30-35yuan,200-500order,high,15-30day
2015/12/28,7316,2,35-40yuan,100-200order,high,15-30day
2015/12/28,7319,2,25-30yuan,200-500order,high,0-3day
2015/12/28,7325,1,0-20yuan,10-50order,low,30+day
2015/12/28,7347,2,25-30yuan,10-50order,low,15-30day
2015/12/28,7359,2,35-40yuan,0-10order,low,15-30day
2015/12/28,7363,2,25-30yuan,50-100order,low,15-30day
2015/12/28,7369,6,30-35yuan,100-200order,high,15-30day
2015/12/28,7377,1,25-30yuan,100-200order,high,7-15day
2015/12/28,7379,1,35-40yuan,200-500order,high,15-30day
2015/12/28,7412,2,25-30yuan,0-10order,low,15-30day
2015/12/28,7420,3,25-30yuan,200-500order,high,30+day
2015/12/28,7424,2,30-35yuan,10-50order,low,15-30day
2015/12/28,7461,1,35-40yuan,500+order,high,30+day
2015/12/28,7463,5,30-35yuan,500+order,high,30+day
2015/12/28,7470,15,25-30yuan,500+order,high,15-30day
2015/12/28,7476,1,20-25yuan,500+order,high,30+day
2015/12/28,7479,6,25-30yuan,0-10order,low,3-7day
2015/12/28,7485,11,25-30yuan,200-500order,high,15-30day
2015/12/28,7521,5,25-30yuan,500+order,high,30+day
2015/12/28,7523,4,30-35yuan,500+order,high,15-30day
2015/12/28,7529,5,25-30yuan,500+order,high,30+day
2015/12/28,7535,1,25-30yuan,200-500order,high,7-15day
2015/12/28,7540,1,30-35yuan,100-200order,high,30+day
2015/12/28,7541,15,25-30yuan,50-100order,high,15-30day
2015/12/28,7560,15,20-25yuan,100-200order,high,15-30day
2015/12/28,7561,3,25-30yuan,100-200order,high,30+day
2015/12/28,7564,14,20-25yuan,0-10order,low,15-30day
2015/12/28,7578,5,30-35yuan,500+order,high,30+day
2015/12/28,7588,2,40+yuan,100-200order,high,15-30day
